gender,age,age_o,d_age,race_o,samerace,d_importance_same_race,d_importance_same_religion,field,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,d_expected_happy_with_sd_people,d_expected_num_interested_in_me,d_expected_num_matches,d_like,met,decision_o,match
female,28,27,1,European/Caucasian-American,1,8,1,Education,75,10,10,10,10,10,7,7,7,7,7,7,75,75,75,10,10,10,7,7,7,7,9,4,7,7,7,7,7,7,3,9,9,9,9,7,7,3,7,9,7,9,9,9,9,3,6,2,4,3,0,0,0
female,28,26,2,European/Caucasian-American,1,8,1,Education,10,10,75,75,10,10,7,7,7,4,7,4,75,75,75,10,10,10,7,7,7,7,9,7,7,7,7,7,7,7,3,9,9,9,9,7,7,3,7,9,7,9,9,9,9,3,6,2,4,7,0,0,0
female,28,29,1,European/Caucasian-American,1,8,1,Education,75,10,10,10,10,10,9,9,9,7,9,4,75,75,75,10,10,10,7,7,7,7,9,7,7,7,7,7,7,7,3,9,9,9,9,7,7,3,7,9,7,9,9,9,9,3,6,2,4,7,0,1,1
female,28,31,3,European/Caucasian-American,1,8,1,Education,10,18,75,10,10,10,4,4,4,4,4,4,75,75,75,10,10,10,7,7,7,7,9,4,4,4,9,4,4,7,3,9,9,9,9,7,7,3,7,9,7,9,9,9,9,3,6,2,4,7,0,1,0
female,27,24,3,European/Caucasian-American,1,8,4,Education,18,75,75,75,10,10,7,7,7,7,7,7,75,18,10,18,10,10,7,9,7,7,7,7,7,7,7,4,4,9,7,9,9,7,7,3,3,3,7,9,3,9,7,7,7,3,2,2,1,7,0,1,1
female,27,29,2,European/Caucasian-American,1,8,4,Education,75,10,10,75,10,10,7,9,7,9,4,4,75,18,10,18,10,10,7,9,7,7,7,4,4,4,4,4,4,9,7,9,9,7,7,3,3,3,7,9,3,9,7,7,7,3,2,2,1,3,0,1,0
female,27,29,2,European/Caucasian-American,1,8,4,Education,75,10,18,18,10,10,4,4,4,4,4,4,75,18,10,18,10,10,7,9,7,7,7,4,4,4,4,4,4,9,7,9,9,7,7,3,3,3,7,9,3,9,7,7,7,3,2,2,1,3,1,0,0
female,27,26,1,European/Caucasian-American,1,8,4,Education,75,10,18,10,10,10,7,7,7,7,7,4,75,18,10,18,10,10,7,9,7,7,7,7,7,7,4,9,4,9,7,9,9,7,7,3,3,3,7,9,3,9,7,7,7,3,2,2,1,7,0,1,1
female,27,31,4,European/Caucasian-American,1,8,4,Education,75,10,75,18,10,18,4,4,4,4,4,4,75,18,10,18,10,10,7,9,7,7,7,4,4,7,4,4,4,9,7,9,9,7,7,3,3,3,7,9,3,9,7,7,7,3,2,2,1,7,0,0,0
female,27,29,2,'Asian/Pacific Islander/Asian-American',0,8,4,Education,75,18,10,75,10,10,7,9,4,7,4,7,75,18,10,18,10,10,7,9,7,7,7,4,9,9,7,7,4,9,7,9,9,7,7,3,3,3,7,9,3,9,7,7,7,3,2,2,1,3,0,1,0
female,27,22,5,European/Caucasian-American,1,8,4,Education,18,75,18,10,10,10,4,7,7,7,4,4,75,18,10,18,10,10,7,9,7,7,7,4,4,4,4,4,4,9,7,9,9,7,7,3,3,3,7,9,3,9,7,7,7,3,2,2,1,3,0,1,0
female,27,23,4,European/Caucasian-American,1,8,4,Education,75,10,75,75,10,10,7,7,7,4,7,4,75,18,10,18,10,10,7,9,7,7,7,9,9,7,7,4,4,9,7,9,9,7,7,3,3,3,7,9,3,9,7,7,7,3,2,2,1,9,0,1,1
female,27,30,3,'Black/African American',0,8,4,Education,75,75,18,10,10,10,7,9,9,9,4,4,75,18,10,18,10,10,7,9,7,7,7,4,9,7,7,4,4,9,7,9,9,7,7,3,3,3,7,9,3,9,7,7,7,3,2,2,1,3,0,0,0
female,27,27,0,'Asian/Pacific Islander/Asian-American',0,8,4,Education,18,18,18,18,18,10,7,7,7,7,7,7,75,18,10,18,10,10,7,9,7,7,7,4,4,4,4,4,4,9,7,9,9,7,7,3,3,3,7,9,3,9,7,7,7,3,2,2,1,3,0,1,0
female,27,24,3,European/Caucasian-American,1,8,4,Education,75,10,10,10,10,10,7,7,7,7,7,4,75,18,10,18,10,10,7,9,7,7,7,4,7,7,4,4,4,9,7,9,9,7,7,3,3,3,7,9,3,9,7,7,7,3,2,2,1,7,0,0,0
female,27,24,3,'Latino/Hispanic American',0,8,4,Education,18,10,18,18,10,18,4,7,4,7,7,7,75,18,10,18,10,10,7,9,7,7,7,7,7,4,4,4,4,9,7,9,9,7,7,3,3,3,7,9,3,9,7,7,7,3,2,2,1,7,0,0,0
female,27,23,4,European/Caucasian-American,1,8,4,Education,18,10,18,18,10,10,4,7,7,4,7,4,75,18,10,18,10,10,7,9,7,7,7,4,4,4,4,4,4,9,7,9,9,7,7,3,3,3,7,9,3,9,7,7,7,3,2,2,1,3,0,0,0
female,27,27,0,European/Caucasian-American,1,8,4,Education,18,18,18,18,10,10,7,9,4,4,7,4,75,18,10,18,10,10,7,9,7,7,7,4,4,4,4,4,4,9,7,9,9,7,7,3,3,3,7,9,3,9,7,7,7,3,2,2,1,7,0,0,0
female,27,34,7,European/Caucasian-American,1,8,4,Education,75,10,10,75,10,10,7,7,7,7,7,4,75,18,10,18,10,10,7,9,7,7,7,4,4,4,7,4,4,9,7,9,9,7,7,3,3,3,7,9,3,9,7,7,7,3,2,2,1,3,0,1,0
female,27,27,0,European/Caucasian-American,1,8,4,Education,75,10,10,10,10,10,7,9,9,7,7,7,75,18,10,18,10,10,7,9,7,7,7,7,7,7,4,4,4,9,7,9,9,7,7,3,3,3,7,9,3,9,7,7,7,3,2,2,1,7,0,1,1
female,27,26,1,European/Caucasian-American,1,8,4,Education,10,10,75,75,10,10,7,7,7,7,7,7,75,18,10,18,10,10,7,9,7,7,7,9,9,9,7,4,4,9,7,9,9,7,7,3,3,3,7,9,3,9,7,7,7,3,2,2,1,9,0,0,0
female,27,29,2,European/Caucasian-American,1,8,4,Education,75,10,10,10,10,10,9,9,9,9,9,4,75,18,10,18,10,10,7,9,7,7,7,4,4,4,4,4,4,9,7,9,9,7,7,3,3,3,7,9,3,9,7,7,7,3,2,2,1,3,1,1,0
female,27,31,4,European/Caucasian-American,1,8,4,Education,10,18,75,10,10,10,4,4,4,4,4,4,75,18,10,18,10,10,7,9,7,7,7,4,4,4,4,4,4,9,7,9,9,7,7,3,3,3,7,9,3,9,7,7,7,3,2,2,1,3,1,1,0
female,23,24,1,European/Caucasian-American,1,8,8,Education,18,75,75,75,10,10,7,7,7,9,7,9,18,18,18,18,18,10,7,7,9,7,9,7,9,9,4,9,4,7,3,7,9,9,9,3,3,7,7,7,9,9,3,7,7,3,8,2,11,3,0,1,0
female,23,29,6,European/Caucasian-American,1,8,8,Education,75,10,10,75,10,10,7,9,7,9,4,7,18,18,18,18,18,10,7,7,9,7,9,9,9,9,9,7,7,7,3,7,9,9,9,3,3,7,7,7,9,9,3,7,7,3,8,2,11,9,0,1,1
female,23,29,6,European/Caucasian-American,1,8,8,Education,75,10,18,18,10,10,7,7,9,9,4,4,18,18,18,18,18,10,7,7,9,7,9,9,9,9,9,9,7,7,3,7,9,9,9,3,3,7,7,7,9,9,3,7,7,3,8,2,11,9,0,0,0
female,23,26,3,European/Caucasian-American,1,8,8,Education,75,10,18,10,10,10,7,7,7,9,7,7,18,18,18,18,18,10,7,7,9,7,9,9,9,9,9,9,9,7,3,7,9,9,9,3,3,7,7,7,9,9,3,7,7,3,8,2,11,9,0,1,1
female,23,31,8,European/Caucasian-American,1,8,8,Education,75,10,75,18,10,18,7,4,7,7,4,4,18,18,18,18,18,10,7,7,9,7,9,7,9,9,7,9,7,7,3,7,9,9,9,3,3,7,7,7,9,9,3,7,7,3,8,2,11,7,0,0,0
female,23,29,6,'Asian/Pacific Islander/Asian-American',0,8,8,Education,75,18,10,75,10,10,7,7,7,7,7,7,18,18,18,18,18,10,7,7,9,7,9,7,9,9,4,7,4,7,3,7,9,9,9,3,3,7,7,7,9,9,3,7,7,3,8,2,11,3,0,1,0
female,23,22,1,European/Caucasian-American,1,8,8,Education,18,75,18,10,10,10,7,7,7,7,4,4,18,18,18,18,18,10,7,7,9,7,9,4,9,9,4,9,4,7,3,7,9,9,9,3,3,7,7,7,9,9,3,7,7,3,8,2,11,3,0,1,0
female,23,23,0,European/Caucasian-American,1,8,8,Education,75,10,75,75,10,10,9,7,7,7,7,4,18,18,18,18,18,10,7,7,9,7,9,9,9,9,9,9,7,7,3,7,9,9,9,3,3,7,7,7,9,9,3,7,7,3,8,2,11,3,0,1,1
female,23,30,7,'Black/African American',0,8,8,Education,75,75,18,10,10,10,7,9,9,9,9,9,18,18,18,18,18,10,7,7,9,7,9,7,9,9,9,9,7,7,3,7,9,9,9,3,3,7,7,7,9,9,3,7,7,3,8,2,11,3,0,0,0
female,23,27,4,'Asian/Pacific Islander/Asian-American',0,8,8,Education,18,18,18,18,18,10,7,7,7,7,7,7,18,18,18,18,18,10,7,7,9,7,9,7,9,9,9,9,7,7,3,7,9,9,9,3,3,7,7,7,9,9,3,7,7,3,8,2,11,7,0,1,0
female,23,24,1,European/Caucasian-American,1,8,8,Education,75,10,10,10,10,10,7,7,7,9,7,7,18,18,18,18,18,10,7,7,9,7,9,9,9,9,7,9,9,7,3,7,9,9,9,3,3,7,7,7,9,9,3,7,7,3,8,2,11,9,0,1,1
female,23,24,1,'Latino/Hispanic American',0,8,8,Education,18,10,18,18,10,18,7,7,7,7,7,7,18,18,18,18,18,10,7,7,9,7,9,4,4,4,4,4,4,7,3,7,9,9,9,3,3,7,7,7,9,9,3,7,7,3,8,2,11,3,0,1,0
female,23,23,0,European/Caucasian-American,1,8,8,Education,18,10,18,18,10,10,7,9,7,7,7,7,18,18,18,18,18,10,7,7,9,7,9,7,9,9,7,7,7,7,3,7,9,9,9,3,3,7,7,7,9,9,3,7,7,3,8,2,11,7,0,1,1
female,23,27,4,European/Caucasian-American,1,8,8,Education,18,18,18,18,10,10,4,4,4,4,4,9,18,18,18,18,18,10,7,7,9,7,9,9,9,9,9,9,9,7,3,7,9,9,9,3,3,7,7,7,9,9,3,7,7,3,8,2,11,9,0,0,0
female,23,34,11,European/Caucasian-American,1,8,8,Education,75,10,10,75,10,10,7,9,7,9,4,4,18,18,18,18,18,10,7,7,9,7,9,9,9,9,9,9,7,7,3,7,9,9,9,3,3,7,7,7,9,9,3,7,7,3,8,2,11,3,0,0,0
female,23,27,4,European/Caucasian-American,1,8,8,Education,75,10,10,10,10,10,7,7,7,7,7,7,18,18,18,18,18,10,7,7,9,7,9,7,9,9,9,9,7,7,3,7,9,9,9,3,3,7,7,7,9,9,3,7,7,3,8,2,11,7,0,1,1
female,23,26,3,European/Caucasian-American,1,8,8,Education,10,10,75,75,10,10,7,7,7,7,7,7,18,18,18,18,18,10,7,7,9,7,9,7,9,9,7,9,7,7,3,7,9,9,9,3,3,7,7,7,9,9,3,7,7,3,8,2,11,7,0,0,0
female,23,29,6,European/Caucasian-American,1,8,8,Education,75,10,10,10,10,10,9,9,9,9,9,7,18,18,18,18,18,10,7,7,9,7,9,9,7,9,7,9,7,7,3,7,9,9,9,3,3,7,7,7,9,9,3,7,7,3,8,2,11,7,0,1,1
female,23,31,8,European/Caucasian-American,1,8,8,Education,10,18,75,10,10,10,4,4,4,4,4,4,18,18,18,18,18,10,7,7,9,7,9,4,4,4,4,4,4,7,3,7,9,9,9,3,3,7,7,7,9,9,3,7,7,3,8,2,11,3,0,1,0
female,25,24,1,European/Caucasian-American,1,5,8,Education,18,75,75,75,10,10,9,9,7,9,9,9,75,18,18,18,10,10,7,7,7,7,7,7,7,7,7,7,4,7,3,7,9,9,9,9,7,7,9,7,9,9,7,9,9,7,8,2,1,7,0,1,0
female,25,29,4,European/Caucasian-American,1,5,8,Education,75,10,10,75,10,10,7,7,7,7,4,4,75,18,18,18,10,10,7,7,7,7,7,7,4,7,9,7,4,7,3,7,9,9,9,9,7,7,9,7,9,9,7,9,9,7,8,2,1,7,0,1,1
female,25,29,4,European/Caucasian-American,1,5,8,Education,75,10,18,18,10,10,7,9,7,9,7,9,75,18,18,18,10,10,7,7,7,7,7,7,7,7,9,7,7,7,3,7,9,9,9,9,7,7,9,7,9,9,7,9,9,7,8,2,1,7,0,0,0
female,25,26,1,European/Caucasian-American,1,5,8,Education,75,10,18,10,10,10,4,7,7,4,4,4,75,18,18,18,10,10,7,7,7,7,7,4,9,9,9,9,4,7,3,7,9,9,9,9,7,7,9,7,9,9,7,9,9,7,8,2,1,7,0,0,0
female,25,31,6,European/Caucasian-American,1,5,8,Education,75,10,75,18,10,18,4,4,4,7,4,4,75,18,18,18,10,10,7,7,7,7,7,7,7,9,7,9,7,7,3,7,9,9,9,9,7,7,9,7,9,9,7,9,9,7,8,2,1,7,0,0,0
female,25,29,4,'Asian/Pacific Islander/Asian-American',0,5,8,Education,75,18,10,75,10,10,7,7,4,7,4,4,75,18,18,18,10,10,7,7,7,7,7,4,7,9,9,7,4,7,3,7,9,9,9,9,7,7,9,7,9,9,7,9,9,7,8,2,1,7,0,0,0
female,25,22,3,European/Caucasian-American,1,5,8,Education,18,75,18,10,10,10,4,7,7,4,4,4,75,18,18,18,10,10,7,7,7,7,7,4,9,9,4,4,4,7,3,7,9,9,9,9,7,7,9,7,9,9,7,9,9,7,8,2,1,3,0,1,0
female,25,23,2,European/Caucasian-American,1,5,8,Education,75,10,75,75,10,10,7,7,7,7,4,4,75,18,18,18,10,10,7,7,7,7,7,9,9,9,7,7,4,7,3,7,9,9,9,9,7,7,9,7,9,9,7,9,9,7,8,2,1,7,0,1,1
female,25,30,5,'Black/African American',0,5,8,Education,75,75,18,10,10,10,7,9,9,9,9,7,75,18,18,18,10,10,7,7,7,7,7,4,9,9,7,7,4,7,3,7,9,9,9,9,7,7,9,7,9,9,7,9,9,7,8,2,1,7,0,0,0
female,25,27,2,'Asian/Pacific Islander/Asian-American',0,5,8,Education,18,18,18,18,18,10,7,7,7,7,7,7,75,18,18,18,10,10,7,7,7,7,7,7,7,7,9,9,7,7,3,7,9,9,9,9,7,7,9,7,9,9,7,9,9,7,8,2,1,7,0,1,1
female,25,24,1,European/Caucasian-American,1,5,8,Education,75,10,10,10,10,10,7,7,7,7,7,4,75,18,18,18,10,10,7,7,7,7,7,7,9,7,7,7,9,7,3,7,9,9,9,9,7,7,9,7,9,9,7,9,9,7,8,2,1,7,0,0,0
female,25,24,1,'Latino/Hispanic American',0,5,8,Education,18,10,18,18,10,18,7,7,7,7,7,4,75,18,18,18,10,10,7,7,7,7,7,9,9,7,9,9,9,7,3,7,9,9,9,9,7,7,9,7,9,9,7,9,9,7,8,2,1,9,0,1,1
female,25,23,2,European/Caucasian-American,1,5,8,Education,18,10,18,18,10,10,7,7,7,7,7,7,75,18,18,18,10,10,7,7,7,7,7,9,9,9,9,9,7,7,3,7,9,9,9,9,7,7,9,7,9,9,7,9,9,7,8,2,1,9,1,1,1
female,25,27,2,European/Caucasian-American,1,5,8,Education,18,18,18,18,10,10,9,9,4,7,4,4,75,18,18,18,10,10,7,7,7,7,7,9,9,9,9,7,7,7,3,7,9,9,9,9,7,7,9,7,9,9,7,9,9,7,8,2,1,9,0,1,1
female,25,34,9,European/Caucasian-American,1,5,8,Education,75,10,10,75,10,10,7,9,7,7,4,4,75,18,18,18,10,10,7,7,7,7,7,7,7,7,9,9,9,7,3,7,9,9,9,9,7,7,9,7,9,9,7,9,9,7,8,2,1,7,0,0,0
female,25,27,2,European/Caucasian-American,1,5,8,Education,75,10,10,10,10,10,7,7,7,7,7,7,75,18,18,18,10,10,7,7,7,7,7,7,7,7,7,7,4,7,3,7,9,9,9,9,7,7,9,7,9,9,7,9,9,7,8,2,1,7,0,0,0
female,25,26,1,European/Caucasian-American,1,5,8,Education,10,10,75,75,10,10,7,7,7,7,7,7,75,18,18,18,10,10,7,7,7,7,7,7,7,7,7,7,4,7,3,7,9,9,9,9,7,7,9,7,9,9,7,9,9,7,8,2,1,7,0,0,0
female,25,29,4,European/Caucasian-American,1,5,8,Education,75,10,10,10,10,10,9,9,9,9,9,4,75,18,18,18,10,10,7,7,7,7,7,7,9,9,7,9,4,7,3,7,9,9,9,9,7,7,9,7,9,9,7,9,9,7,8,2,1,7,0,1,1
female,25,31,6,European/Caucasian-American,1,5,8,Education,10,18,75,10,10,10,4,4,4,4,4,4,75,18,18,18,10,10,7,7,7,7,7,4,9,7,4,9,4,7,3,7,9,9,9,9,7,7,9,7,9,9,7,9,9,7,8,2,1,3,0,1,0
female,26,24,2,European/Caucasian-American,1,5,4,Education,18,75,75,75,10,10,7,7,7,9,7,7,10,10,75,10,10,18,7,7,9,9,9,7,7,7,7,4,4,3,3,3,7,7,7,3,3,7,7,7,9,9,7,7,7,3,2,2,4,7,0,1,1
female,26,29,3,European/Caucasian-American,1,5,4,Education,75,10,10,75,10,10,4,7,7,4,4,4,10,10,75,10,10,18,7,7,9,9,9,7,7,7,7,4,4,3,3,3,7,7,7,3,3,7,7,7,9,9,7,7,7,3,2,2,4,7,0,0,0
female,26,29,3,European/Caucasian-American,1,5,4,Education,75,10,18,18,10,10,4,7,9,7,4,7,10,10,75,10,10,18,7,7,9,9,9,7,7,7,7,4,4,3,3,3,7,7,7,3,3,7,7,7,9,9,7,7,7,3,2,2,4,7,0,0,0
female,26,26,0,European/Caucasian-American,1,5,4,Education,75,10,18,10,10,10,4,7,9,7,4,4,10,10,75,10,10,18,7,7,9,9,9,7,7,7,7,7,4,3,3,3,7,7,7,3,3,7,7,7,9,9,7,7,7,3,2,2,4,7,0,0,0
female,26,31,5,European/Caucasian-American,1,5,4,Education,75,10,75,18,10,18,4,7,7,4,4,4,10,10,75,10,10,18,7,7,9,9,9,7,7,7,7,7,4,3,3,3,7,7,7,3,3,7,7,7,9,9,7,7,7,3,2,2,4,7,0,0,0
female,26,29,3,'Asian/Pacific Islander/Asian-American',0,5,4,Education,75,18,10,75,10,10,7,7,7,4,7,4,10,10,75,10,10,18,7,7,9,9,9,7,7,7,7,4,4,3,3,3,7,7,7,3,3,7,7,7,9,9,7,7,7,3,2,2,4,3,0,0,0
female,26,22,4,European/Caucasian-American,1,5,4,Education,18,75,18,10,10,10,7,7,7,7,4,4,10,10,75,10,10,18,7,7,9,9,9,7,7,7,7,7,4,3,3,3,7,7,7,3,3,7,7,7,9,9,7,7,7,3,2,2,4,7,0,1,0
female,26,23,3,European/Caucasian-American,1,5,4,Education,75,10,75,75,10,10,4,7,7,4,4,4,10,10,75,10,10,18,7,7,9,9,9,7,7,7,7,7,4,3,3,3,7,7,7,3,3,7,7,7,9,9,7,7,7,3,2,2,4,3,0,0,0
female,26,30,4,'Black/African American',0,5,4,Education,75,75,18,10,10,10,4,9,9,9,9,9,10,10,75,10,10,18,7,7,9,9,9,7,7,7,7,7,7,3,3,3,7,7,7,3,3,7,7,7,9,9,7,7,7,3,2,2,4,7,0,0,0
female,26,27,1,'Asian/Pacific Islander/Asian-American',0,5,4,Education,18,18,18,18,18,10,7,9,7,9,7,7,10,10,75,10,10,18,7,7,9,9,9,7,7,7,7,7,7,3,3,3,7,7,7,3,3,7,7,7,9,9,7,7,7,3,2,2,4,7,0,1,0
female,26,24,2,European/Caucasian-American,1,5,4,Education,75,10,10,10,10,10,7,9,9,7,9,4,10,10,75,10,10,18,7,7,9,9,9,7,7,7,7,4,4,3,3,3,7,7,7,3,3,7,7,7,9,9,7,7,7,3,2,2,4,7,0,0,0
female,26,24,2,'Latino/Hispanic American',0,5,4,Education,18,10,18,18,10,18,7,7,9,7,7,7,10,10,75,10,10,18,7,7,9,9,9,7,7,7,7,7,4,3,3,3,7,7,7,3,3,7,7,7,9,9,7,7,7,3,2,2,4,7,0,0,0
female,26,23,3,European/Caucasian-American,1,5,4,Education,18,10,18,18,10,10,4,7,7,7,4,4,10,10,75,10,10,18,7,7,9,9,9,7,7,7,7,4,4,3,3,3,7,7,7,3,3,7,7,7,9,9,7,7,7,3,2,2,4,7,0,0,0
female,26,27,1,European/Caucasian-American,1,5,4,Education,18,18,18,18,10,10,4,9,4,4,4,4,10,10,75,10,10,18,7,7,9,9,9,7,7,7,7,4,4,3,3,3,7,7,7,3,3,7,7,7,9,9,7,7,7,3,2,2,4,7,0,0,0
female,26,34,8,European/Caucasian-American,1,5,4,Education,75,10,10,75,10,10,4,9,7,7,7,9,10,10,75,10,10,18,7,7,9,9,9,7,7,7,7,7,4,3,3,3,7,7,7,3,3,7,7,7,9,9,7,7,7,3,2,2,4,7,0,0,0
female,26,27,1,European/Caucasian-American,1,5,4,Education,75,10,10,10,10,10,7,7,7,9,7,7,10,10,75,10,10,18,7,7,9,9,9,9,9,9,7,4,4,3,3,3,7,7,7,3,3,7,7,7,9,9,7,7,7,3,2,2,4,7,0,1,1
female,26,26,0,European/Caucasian-American,1,5,4,Education,10,10,75,75,10,10,7,7,7,7,7,7,10,10,75,10,10,18,7,7,9,9,9,7,7,7,7,4,4,3,3,3,7,7,7,3,3,7,7,7,9,9,7,7,7,3,2,2,4,7,0,0,0
female,26,29,3,European/Caucasian-American,1,5,4,Education,75,10,10,10,10,10,9,9,9,9,9,4,10,10,75,10,10,18,7,7,9,9,9,7,7,7,7,7,4,3,3,3,7,7,7,3,3,7,7,7,9,9,7,7,7,3,2,2,4,3,0,1,0
female,26,31,5,European/Caucasian-American,1,5,4,Education,10,18,75,10,10,10,4,4,4,4,4,4,10,10,75,10,10,18,7,7,9,9,9,7,4,4,4,4,4,3,3,3,7,7,7,3,3,7,7,7,9,9,7,7,7,3,2,2,4,3,0,1,0
female,25,24,1,European/Caucasian-American,1,5,4,Education,18,75,75,75,10,10,9,9,9,9,7,7,18,10,75,10,10,10,7,7,7,7,7,7,7,7,7,7,7,3,3,7,7,7,7,3,3,7,7,7,7,7,7,7,7,3,6,2,11,7,0,1,0
female,25,29,4,European/Caucasian-American,1,5,4,Education,75,10,10,75,10,10,9,7,9,9,4,4,18,10,75,10,10,10,7,7,7,7,7,7,9,9,9,9,7,3,3,7,7,7,7,3,3,7,7,7,7,7,7,7,7,3,6,2,11,9,0,1,1
female,25,29,4,European/Caucasian-American,1,5,4,Education,75,10,18,18,10,10,7,9,7,7,9,4,18,10,75,10,10,10,7,7,7,7,7,7,7,7,7,7,7,3,3,7,7,7,7,3,3,7,7,7,7,7,7,7,7,3,6,2,11,7,0,0,0
female,25,26,1,European/Caucasian-American,1,5,4,Education,75,10,18,10,10,10,7,7,7,7,7,7,18,10,75,10,10,10,7,7,7,7,7,7,9,9,7,9,7,3,3,7,7,7,7,3,3,7,7,7,7,7,7,7,7,3,6,2,11,7,0,1,1
female,25,31,6,European/Caucasian-American,1,5,4,Education,75,10,75,18,10,18,4,4,7,7,7,4,18,10,75,10,10,10,7,7,7,7,7,7,7,7,7,7,7,3,3,7,7,7,7,3,3,7,7,7,7,7,7,7,7,3,6,2,11,7,0,0,0
female,25,29,4,'Asian/Pacific Islander/Asian-American',0,5,4,Education,75,18,10,75,10,10,9,7,7,7,7,4,18,10,75,10,10,10,7,7,7,7,7,7,7,7,7,7,7,3,3,7,7,7,7,3,3,7,7,7,7,7,7,7,7,3,6,2,11,7,0,1,0
female,25,22,3,European/Caucasian-American,1,5,4,Education,18,75,18,10,10,10,9,4,7,4,4,4,18,10,75,10,10,10,7,7,7,7,7,7,7,7,7,7,7,3,3,7,7,7,7,3,3,7,7,7,7,7,7,7,7,3,6,2,11,7,0,1,0
female,25,23,2,European/Caucasian-American,1,5,4,Education,75,10,75,75,10,10,7,7,7,7,7,4,18,10,75,10,10,10,7,7,7,7,7,9,7,7,7,7,7,3,3,7,7,7,7,3,3,7,7,7,7,7,7,7,7,3,6,2,11,7,0,1,1
female,25,30,5,'Black/African American',0,5,4,Education,75,75,18,10,10,10,9,9,9,9,9,7,18,10,75,10,10,10,7,7,7,7,7,7,7,7,7,7,7,3,3,7,7,7,7,3,3,7,7,7,7,7,7,7,7,3,6,2,11,7,0,1,0
female,25,27,2,'Asian/Pacific Islander/Asian-American',0,5,4,Education,18,18,18,18,18,10,7,7,7,7,7,7,18,10,75,10,10,10,7,7,7,7,7,7,9,7,7,7,7,3,3,7,7,7,7,3,3,7,7,7,7,7,7,7,7,3,6,2,11,7,0,1,0
female,25,24,1,European/Caucasian-American,1,5,4,Education,75,10,10,10,10,10,7,7,7,7,7,7,18,10,75,10,10,10,7,7,7,7,7,7,7,7,7,7,7,3,3,7,7,7,7,3,3,7,7,7,7,7,7,7,7,3,6,2,11,7,0,1,1
female,25,24,1,'Latino/Hispanic American',0,5,4,Education,18,10,18,18,10,18,9,7,7,9,9,4,18,10,75,10,10,10,7,7,7,7,7,9,7,7,7,7,7,3,3,7,7,7,7,3,3,7,7,7,7,7,7,7,7,3,6,2,11,7,0,1,1
female,25,23,2,European/Caucasian-American,1,5,4,Education,18,10,18,18,10,10,7,7,7,7,7,4,18,10,75,10,10,10,7,7,7,7,7,7,7,9,7,7,7,3,3,7,7,7,7,3,3,7,7,7,7,7,7,7,7,3,6,2,11,7,0,0,0
female,25,27,2,European/Caucasian-American,1,5,4,Education,18,18,18,18,10,10,7,4,4,7,4,4,18,10,75,10,10,10,7,7,7,7,7,7,7,7,7,7,7,3,3,7,7,7,7,3,3,7,7,7,7,7,7,7,7,3,6,2,11,7,0,0,0
female,25,34,9,European/Caucasian-American,1,5,4,Education,75,10,10,75,10,10,9,9,7,9,7,4,18,10,75,10,10,10,7,7,7,7,7,7,9,9,7,9,7,3,3,7,7,7,7,3,3,7,7,7,7,7,7,7,7,3,6,2,11,7,0,1,1
female,25,27,2,European/Caucasian-American,1,5,4,Education,75,10,10,10,10,10,9,7,7,9,9,7,18,10,75,10,10,10,7,7,7,7,7,7,7,7,7,7,7,3,3,7,7,7,7,3,3,7,7,7,7,7,7,7,7,3,6,2,11,7,0,1,1
female,25,26,1,European/Caucasian-American,1,5,4,Education,10,10,75,75,10,10,9,7,7,7,7,7,18,10,75,10,10,10,7,7,7,7,7,7,7,7,7,7,7,3,3,7,7,7,7,3,3,7,7,7,7,7,7,7,7,3,6,2,11,7,0,0,0
female,25,29,4,European/Caucasian-American,1,5,4,Education,75,10,10,10,10,10,9,9,9,4,7,4,18,10,75,10,10,10,7,7,7,7,7,7,7,9,9,9,7,3,3,7,7,7,7,3,3,7,7,7,7,7,7,7,7,3,6,2,11,7,0,1,1
female,25,31,6,European/Caucasian-American,1,5,4,Education,10,18,75,10,10,10,4,4,4,4,4,4,18,10,75,10,10,10,7,7,7,7,7,7,4,7,7,7,4,3,3,7,7,7,7,3,3,7,7,7,7,7,7,7,7,3,6,2,11,3,1,1,0
female,24,24,0,European/Caucasian-American,1,1,8,Education,18,75,75,75,10,10,9,9,9,7,9,7,75,18,10,10,10,18,7,7,7,7,7,4,7,7,7,7,7,7,3,7,7,3,3,3,3,3,7,7,7,7,7,7,7,3,2,2,1,3,0,1,0
female,24,29,5,European/Caucasian-American,1,1,8,Education,75,10,10,75,10,10,7,7,7,7,4,7,75,18,10,10,10,18,7,7,7,7,7,4,7,7,7,7,7,7,3,7,7,3,3,3,3,3,7,7,7,7,7,7,7,3,2,2,1,3,0,0,0
